audit_id,device_hostname,device_ip,audit_type,timestamp,phase,status,details,recommendations
8c529050-e3dc-49e1-b310-d0cc911427e3,RTR-CORE-01.xrnet.net,172.16.39.100,telnet,2025-05-27T21:19:33.255475,connection,Success,{'method': 'SSH'},
8c529050-e3dc-49e1-b310-d0cc911427e3,RTR-CORE-01.xrnet.net,172.16.39.100,telnet,2025-05-27T21:19:33.255475,telnet_config,Secure,"{'telnet_enabled': False, 'vty_lines': 1, 'aux_lines': 0, 'con_lines': 1, 'telnet_lines': 0}",
8c529050-e3dc-49e1-b310-d0cc911427e3,RTR-CORE-01.xrnet.net,172.16.39.100,telnet,2025-05-27T21:19:33.255475,telnet_port,Secure,{'port_23_accessible': False},
09422705-d2c6-40f1-a48c-2762b6ffe0be,RTR-EDGE-02.xrnet.net,172.16.39.101,telnet,2025-05-27T21:19:33.256979,connection,Success,{'method': 'SSH'},
09422705-d2c6-40f1-a48c-2762b6ffe0be,RTR-EDGE-02.xrnet.net,172.16.39.101,telnet,2025-05-27T21:19:33.256979,telnet_config,Secure,"{'telnet_enabled': False, 'vty_lines': 1, 'aux_lines': 0, 'con_lines': 1, 'telnet_lines': 0}",
09422705-d2c6-40f1-a48c-2762b6ffe0be,RTR-EDGE-02.xrnet.net,172.16.39.101,telnet,2025-05-27T21:19:33.256979,telnet_port,Secure,{'port_23_accessible': False},
5897928f-6f97-4372-956e-c0b4d4a9653d,RTR-BRANCH-03.xrnet.net,172.16.39.102,telnet,2025-05-27T21:19:33.257559,connection,Success,{'method': 'SSH'},
5897928f-6f97-4372-956e-c0b4d4a9653d,RTR-BRANCH-03.xrnet.net,172.16.39.102,telnet,2025-05-27T21:19:33.257559,telnet_config,Secure,"{'telnet_enabled': False, 'vty_lines': 1, 'aux_lines': 0, 'con_lines': 1, 'telnet_lines': 0}",
5897928f-6f97-4372-956e-c0b4d4a9653d,RTR-BRANCH-03.xrnet.net,172.16.39.102,telnet,2025-05-27T21:19:33.257559,telnet_port,Secure,{'port_23_accessible': False},
eedae441-e3ef-4e8e-b035-2a6025c0d237,RTR-BRANCH-04.xrnet.net,172.16.39.103,telnet,2025-05-27T21:19:33.260322,connection,Success,{'method': 'SSH'},
eedae441-e3ef-4e8e-b035-2a6025c0d237,RTR-BRANCH-04.xrnet.net,172.16.39.103,telnet,2025-05-27T21:19:33.260322,telnet_config,Secure,"{'telnet_enabled': False, 'vty_lines': 1, 'aux_lines': 0, 'con_lines': 1, 'telnet_lines': 0}",
eedae441-e3ef-4e8e-b035-2a6025c0d237,RTR-BRANCH-04.xrnet.net,172.16.39.103,telnet,2025-05-27T21:19:33.260322,telnet_port,Secure,{'port_23_accessible': False},
afc25cec-4082-41f9-b970-fd3ea9227297,RTR-BRANCH-06.xrnet.net,172.16.39.105,telnet,2025-05-27T21:19:33.262689,connection,Success,{'method': 'SSH'},
afc25cec-4082-41f9-b970-fd3ea9227297,RTR-BRANCH-06.xrnet.net,172.16.39.105,telnet,2025-05-27T21:19:33.262689,telnet_config,Secure,"{'telnet_enabled': False, 'vty_lines': 1, 'aux_lines': 0, 'con_lines': 1, 'telnet_lines': 0}",
afc25cec-4082-41f9-b970-fd3ea9227297,RTR-BRANCH-06.xrnet.net,172.16.39.105,telnet,2025-05-27T21:19:33.262689,telnet_port,Secure,{'port_23_accessible': False},
f8bb4e65-fdfa-4430-a576-ce5e543d8f84,RTR-BRANCH-05.xrnet.net,172.16.39.104,telnet,2025-05-27T21:19:33.263372,connection,Success,{'method': 'SSH'},
f8bb4e65-fdfa-4430-a576-ce5e543d8f84,RTR-BRANCH-05.xrnet.net,172.16.39.104,telnet,2025-05-27T21:19:33.263372,telnet_config,Secure,"{'telnet_enabled': False, 'vty_lines': 1, 'aux_lines': 0, 'con_lines': 1, 'telnet_lines': 0}",
f8bb4e65-fdfa-4430-a576-ce5e543d8f84,RTR-BRANCH-05.xrnet.net,172.16.39.104,telnet,2025-05-27T21:19:33.263372,telnet_port,Secure,{'port_23_accessible': False},
