audit_id,device_hostname,device_ip,audit_type,timestamp,phase,status,details,recommendations
0efcae63-5203-4b4d-a437-0b747a6e0cc8,router1.example.com,192.168.1.1,security,2025-05-27T21:34:19.990850,connectivity,Success,"{'method': 'ICMP ping (simulated)', 'response_time_ms': 15.7}",Disable Telnet and use SSH with strong authentication; Remove unused accounts to reduce attack surface
0efcae63-5203-4b4d-a437-0b747a6e0cc8,router1.example.com,192.168.1.1,security,2025-05-27T21:34:19.990850,authentication,Success,"{'method': 'SSH authentication (simulated)', 'protocol': 'SSH', 'username': 'admin'}",Disable Telnet and use SSH with strong authentication; Remove unused accounts to reduce attack surface
0efcae63-5203-4b4d-a437-0b747a6e0cc8,router1.example.com,192.168.1.1,security,2025-05-27T21:34:19.990850,config_audit,Success,"{'commands_executed': ['show running-config', 'show interfaces', 'show version'], 'config_size_bytes': 287}",Disable Telnet and use SSH with strong authentication; Remove unused accounts to reduce attack surface
0efcae63-5203-4b4d-a437-0b747a6e0cc8,router1.example.com,192.168.1.1,security,2025-05-27T21:34:19.990850,risk_assessment,Success,"{'checks_performed': ['telnet_enabled', 'weak_passwords', 'unused_accounts', 'insecure_services', 'unsecured_interfaces'], 'issues_found': 2}",Disable Telnet and use SSH with strong authentication; Remove unused accounts to reduce attack surface
0efcae63-5203-4b4d-a437-0b747a6e0cc8,router1.example.com,192.168.1.1,security,2025-05-27T21:34:19.990850,reporting,Success,"{'report_type': 'security', 'findings_count': 2, 'recommendations_count': 2}",Disable Telnet and use SSH with strong authentication; Remove unused accounts to reduce attack surface
7468c248-ac4f-40aa-a100-598bea13eb48,router2.example.com,192.168.1.2,security,2025-05-27T21:34:19.991714,connectivity,Success,"{'method': 'ICMP ping (simulated)', 'response_time_ms': 15.7}",Disable Telnet and use SSH with strong authentication
7468c248-ac4f-40aa-a100-598bea13eb48,router2.example.com,192.168.1.2,security,2025-05-27T21:34:19.991714,authentication,Success,"{'method': 'SSH authentication (simulated)', 'protocol': 'SSH', 'username': 'admin'}",Disable Telnet and use SSH with strong authentication
7468c248-ac4f-40aa-a100-598bea13eb48,router2.example.com,192.168.1.2,security,2025-05-27T21:34:19.991714,config_audit,Success,"{'commands_executed': ['show running-config', 'show interfaces', 'show version'], 'config_size_bytes': 287}",Disable Telnet and use SSH with strong authentication
7468c248-ac4f-40aa-a100-598bea13eb48,router2.example.com,192.168.1.2,security,2025-05-27T21:34:19.991714,risk_assessment,Success,"{'checks_performed': ['telnet_enabled', 'weak_passwords', 'unused_accounts', 'insecure_services', 'unsecured_interfaces'], 'issues_found': 1}",Disable Telnet and use SSH with strong authentication
7468c248-ac4f-40aa-a100-598bea13eb48,router2.example.com,192.168.1.2,security,2025-05-27T21:34:19.991714,reporting,Success,"{'report_type': 'security', 'findings_count': 1, 'recommendations_count': 1}",Disable Telnet and use SSH with strong authentication
a42b2412-bb4b-4dba-9427-d93bb7319b77,switch1.example.com,192.168.1.10,security,2025-05-27T21:34:19.992552,connectivity,Failed,"{'method': 'ICMP ping (simulated)', 'response_time_ms': None}",Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface
a42b2412-bb4b-4dba-9427-d93bb7319b77,switch1.example.com,192.168.1.10,security,2025-05-27T21:34:19.992552,authentication,Skipped,{},Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface
a42b2412-bb4b-4dba-9427-d93bb7319b77,switch1.example.com,192.168.1.10,security,2025-05-27T21:34:19.992552,config_audit,Skipped,{},Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface
a42b2412-bb4b-4dba-9427-d93bb7319b77,switch1.example.com,192.168.1.10,security,2025-05-27T21:34:19.992552,risk_assessment,Success,"{'checks_performed': ['telnet_enabled', 'weak_passwords', 'unused_accounts', 'insecure_services', 'unsecured_interfaces'], 'issues_found': 2}",Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface
a42b2412-bb4b-4dba-9427-d93bb7319b77,switch1.example.com,192.168.1.10,security,2025-05-27T21:34:19.992552,reporting,Success,"{'report_type': 'security', 'findings_count': 2, 'recommendations_count': 2}",Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface
4aa67dd2-20ea-465c-bafd-20dffa3ce9bc,switch2.example.com,192.168.1.11,security,2025-05-27T21:34:19.993372,connectivity,Success,"{'method': 'ICMP ping (simulated)', 'response_time_ms': 15.7}",Implement strong password policy with minimum complexity requirements
4aa67dd2-20ea-465c-bafd-20dffa3ce9bc,switch2.example.com,192.168.1.11,security,2025-05-27T21:34:19.993372,authentication,Success,"{'method': 'SSH authentication (simulated)', 'protocol': 'SSH', 'username': 'admin'}",Implement strong password policy with minimum complexity requirements
4aa67dd2-20ea-465c-bafd-20dffa3ce9bc,switch2.example.com,192.168.1.11,security,2025-05-27T21:34:19.993372,config_audit,Success,"{'commands_executed': ['show running-config', 'show interfaces', 'show version'], 'config_size_bytes': 287}",Implement strong password policy with minimum complexity requirements
4aa67dd2-20ea-465c-bafd-20dffa3ce9bc,switch2.example.com,192.168.1.11,security,2025-05-27T21:34:19.993372,risk_assessment,Success,"{'checks_performed': ['telnet_enabled', 'weak_passwords', 'unused_accounts', 'insecure_services', 'unsecured_interfaces'], 'issues_found': 1}",Implement strong password policy with minimum complexity requirements
