audit_id,device_hostname,device_ip,audit_type,timestamp,phase,status,details,recommendations
71568780-ffd8-40a7-b600-760d9b071cd4,RTR-CORE-01.xrnet.net,172.16.39.100,security,2025-05-28T10:49:02.587902,connectivity,Failed,"{'method': 'ICMP ping (simulated)', 'response_time_ms': None}",
71568780-ffd8-40a7-b600-760d9b071cd4,RTR-CORE-01.xrnet.net,172.16.39.100,security,2025-05-28T10:49:02.587902,authentication,Skipped,{},
71568780-ffd8-40a7-b600-760d9b071cd4,RTR-CORE-01.xrnet.net,172.16.39.100,security,2025-05-28T10:49:02.587902,config_audit,Skipped,{},
71568780-ffd8-40a7-b600-760d9b071cd4,RTR-CORE-01.xrnet.net,172.16.39.100,security,2025-05-28T10:49:02.587902,risk_assessment,Success,"{'checks_performed': ['telnet_enabled', 'weak_passwords', 'unused_accounts', 'insecure_services', 'unsecured_interfaces'], 'issues_found': 0}",
71568780-ffd8-40a7-b600-760d9b071cd4,RTR-CORE-01.xrnet.net,172.16.39.100,security,2025-05-28T10:49:02.587902,reporting,Success,"{'report_type': 'security', 'findings_count': 0, 'recommendations_count': 0}",
f1df697b-d0a3-4625-bbfa-3f1df33acc8d,RTR-EDGE-02.xrnet.net,172.16.39.101,security,2025-05-28T10:49:02.588530,connectivity,Success,"{'method': 'ICMP ping (simulated)', 'response_time_ms': 15.7}",Implement regular security audits and monitoring
f1df697b-d0a3-4625-bbfa-3f1df33acc8d,RTR-EDGE-02.xrnet.net,172.16.39.101,security,2025-05-28T10:49:02.588530,authentication,Success,"{'method': 'SSH authentication (simulated)', 'protocol': 'SSH', 'username': 'admin'}",Implement regular security audits and monitoring
f1df697b-d0a3-4625-bbfa-3f1df33acc8d,RTR-EDGE-02.xrnet.net,172.16.39.101,security,2025-05-28T10:49:02.588530,config_audit,Success,"{'commands_executed': ['show running-config', 'show interfaces', 'show version'], 'config_size_bytes': 291}",Implement regular security audits and monitoring
f1df697b-d0a3-4625-bbfa-3f1df33acc8d,RTR-EDGE-02.xrnet.net,172.16.39.101,security,2025-05-28T10:49:02.588530,risk_assessment,Success,"{'checks_performed': ['telnet_enabled', 'weak_passwords', 'unused_accounts', 'insecure_services', 'unsecured_interfaces'], 'issues_found': 0}",Implement regular security audits and monitoring
f1df697b-d0a3-4625-bbfa-3f1df33acc8d,RTR-EDGE-02.xrnet.net,172.16.39.101,security,2025-05-28T10:49:02.588530,reporting,Success,"{'report_type': 'security', 'findings_count': 0, 'recommendations_count': 1}",Implement regular security audits and monitoring
9d415461-6c41-4e93-97a5-4270cc2d7161,RTR-BRANCH-03.xrnet.net,172.16.39.102,security,2025-05-28T10:49:02.588994,connectivity,Success,"{'method': 'ICMP ping (simulated)', 'response_time_ms': 15.7}",Implement regular security audits and monitoring
9d415461-6c41-4e93-97a5-4270cc2d7161,RTR-BRANCH-03.xrnet.net,172.16.39.102,security,2025-05-28T10:49:02.588994,authentication,Success,"{'method': 'SSH authentication (simulated)', 'protocol': 'SSH', 'username': 'admin'}",Implement regular security audits and monitoring
9d415461-6c41-4e93-97a5-4270cc2d7161,RTR-BRANCH-03.xrnet.net,172.16.39.102,security,2025-05-28T10:49:02.588994,config_audit,Success,"{'commands_executed': ['show running-config', 'show interfaces', 'show version'], 'config_size_bytes': 295}",Implement regular security audits and monitoring
9d415461-6c41-4e93-97a5-4270cc2d7161,RTR-BRANCH-03.xrnet.net,172.16.39.102,security,2025-05-28T10:49:02.588994,risk_assessment,Success,"{'checks_performed': ['telnet_enabled', 'weak_passwords', 'unused_accounts', 'insecure_services', 'unsecured_interfaces'], 'issues_found': 0}",Implement regular security audits and monitoring
9d415461-6c41-4e93-97a5-4270cc2d7161,RTR-BRANCH-03.xrnet.net,172.16.39.102,security,2025-05-28T10:49:02.588994,reporting,Success,"{'report_type': 'security', 'findings_count': 0, 'recommendations_count': 1}",Implement regular security audits and monitoring
d441c182-ef75-4d50-becb-d465a8d31499,RTR-BRANCH-04.xrnet.net,172.16.39.103,security,2025-05-28T10:49:02.591645,connectivity,Success,"{'method': 'ICMP ping (simulated)', 'response_time_ms': 15.7}",Implement regular security audits and monitoring
