audit_id,device_hostname,device_ip,audit_type,timestamp,phase,status,details,recommendations
45e44f53-52b9-4777-854d-22843aeb53c9,RTR-CORE-01.xrnet.net,172.16.39.100,security,2025-05-28T16:38:25.395262,connectivity,Failed,"{'method': 'ICMP ping (simulated)', 'response_time_ms': None}",
45e44f53-52b9-4777-854d-22843aeb53c9,RTR-CORE-01.xrnet.net,172.16.39.100,security,2025-05-28T16:38:25.395262,authentication,Skipped,{},
45e44f53-52b9-4777-854d-22843aeb53c9,RTR-CORE-01.xrnet.net,172.16.39.100,security,2025-05-28T16:38:25.395262,config_audit,Skipped,{},
45e44f53-52b9-4777-854d-22843aeb53c9,RTR-CORE-01.xrnet.net,172.16.39.100,security,2025-05-28T16:38:25.395262,risk_assessment,Success,"{'checks_performed': ['telnet_enabled', 'weak_passwords', 'unused_accounts', 'insecure_services', 'unsecured_interfaces'], 'issues_found': 0}",
45e44f53-52b9-4777-854d-22843aeb53c9,RTR-CORE-01.xrnet.net,172.16.39.100,security,2025-05-28T16:38:25.395262,reporting,Success,"{'report_type': 'security', 'findings_count': 0, 'recommendations_count': 0}",
ed5d845d-b09f-4a43-81d3-fe1d8fe4e2d0,RTR-EDGE-02.xrnet.net,172.16.39.101,security,2025-05-28T16:38:25.395812,connectivity,Success,"{'method': 'ICMP ping (simulated)', 'response_time_ms': 15.7}",Implement regular security audits and monitoring
ed5d845d-b09f-4a43-81d3-fe1d8fe4e2d0,RTR-EDGE-02.xrnet.net,172.16.39.101,security,2025-05-28T16:38:25.395812,authentication,Success,"{'method': 'SSH authentication (simulated)', 'protocol': 'SSH', 'username': 'admin'}",Implement regular security audits and monitoring
ed5d845d-b09f-4a43-81d3-fe1d8fe4e2d0,RTR-EDGE-02.xrnet.net,172.16.39.101,security,2025-05-28T16:38:25.395812,config_audit,Success,"{'commands_executed': ['show running-config', 'show interfaces', 'show version'], 'config_size_bytes': 291}",Implement regular security audits and monitoring
ed5d845d-b09f-4a43-81d3-fe1d8fe4e2d0,RTR-EDGE-02.xrnet.net,172.16.39.101,security,2025-05-28T16:38:25.395812,risk_assessment,Success,"{'checks_performed': ['telnet_enabled', 'weak_passwords', 'unused_accounts', 'insecure_services', 'unsecured_interfaces'], 'issues_found': 0}",Implement regular security audits and monitoring
ed5d845d-b09f-4a43-81d3-fe1d8fe4e2d0,RTR-EDGE-02.xrnet.net,172.16.39.101,security,2025-05-28T16:38:25.395812,reporting,Success,"{'report_type': 'security', 'findings_count': 0, 'recommendations_count': 1}",Implement regular security audits and monitoring
