audit_id,device_hostname,device_ip,audit_type,timestamp,phase,status,details,recommendations
f0136f74-6a36-4000-87f6-b2a6d021d034,RTR-CORE-01.xrnet.net,172.16.39.100,security,2025-05-27T21:57:05.298530,connectivity,Failed,"{'method': 'ICMP ping', 'response_time_ms': None}",Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
f0136f74-6a36-4000-87f6-b2a6d021d034,RTR-CORE-01.xrnet.net,172.16.39.100,security,2025-05-27T21:57:05.298530,authentication,Skipped,{},Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
f0136f74-6a36-4000-87f6-b2a6d021d034,RTR-CORE-01.xrnet.net,172.16.39.100,security,2025-05-27T21:57:05.298530,config_audit,Skipped,{},Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
f0136f74-6a36-4000-87f6-b2a6d021d034,RTR-CORE-01.xrnet.net,172.16.39.100,security,2025-05-27T21:57:05.298530,risk_assessment,Success,"{'checks_performed': ['telnet_enabled', 'weak_passwords', 'unused_accounts', 'insecure_services', 'unsecured_interfaces'], 'issues_found': 4}",Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
f0136f74-6a36-4000-87f6-b2a6d021d034,RTR-CORE-01.xrnet.net,172.16.39.100,security,2025-05-27T21:57:05.298530,reporting,Success,"{'report_type': 'security', 'findings_count': 4, 'recommendations_count': 4}",Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
a3b2ab15-e68d-4f01-bcde-bd7dd9307a41,RTR-EDGE-02.xrnet.net,172.16.39.101,security,2025-05-27T21:57:10.375846,connectivity,Failed,"{'method': 'ICMP ping', 'response_time_ms': None}",Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
a3b2ab15-e68d-4f01-bcde-bd7dd9307a41,RTR-EDGE-02.xrnet.net,172.16.39.101,security,2025-05-27T21:57:10.375846,authentication,Skipped,{},Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
a3b2ab15-e68d-4f01-bcde-bd7dd9307a41,RTR-EDGE-02.xrnet.net,172.16.39.101,security,2025-05-27T21:57:10.375846,config_audit,Skipped,{},Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
a3b2ab15-e68d-4f01-bcde-bd7dd9307a41,RTR-EDGE-02.xrnet.net,172.16.39.101,security,2025-05-27T21:57:10.375846,risk_assessment,Success,"{'checks_performed': ['telnet_enabled', 'weak_passwords', 'unused_accounts', 'insecure_services', 'unsecured_interfaces'], 'issues_found': 4}",Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
a3b2ab15-e68d-4f01-bcde-bd7dd9307a41,RTR-EDGE-02.xrnet.net,172.16.39.101,security,2025-05-27T21:57:10.375846,reporting,Success,"{'report_type': 'security', 'findings_count': 4, 'recommendations_count': 4}",Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
36c6f5d3-f693-483e-9cfb-147583b7edcd,RTR-BRANCH-03.xrnet.net,172.16.39.102,security,2025-05-27T21:57:15.432157,connectivity,Failed,"{'method': 'ICMP ping', 'response_time_ms': None}",Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
36c6f5d3-f693-483e-9cfb-147583b7edcd,RTR-BRANCH-03.xrnet.net,172.16.39.102,security,2025-05-27T21:57:15.432157,authentication,Skipped,{},Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
36c6f5d3-f693-483e-9cfb-147583b7edcd,RTR-BRANCH-03.xrnet.net,172.16.39.102,security,2025-05-27T21:57:15.432157,config_audit,Skipped,{},Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
36c6f5d3-f693-483e-9cfb-147583b7edcd,RTR-BRANCH-03.xrnet.net,172.16.39.102,security,2025-05-27T21:57:15.432157,risk_assessment,Success,"{'checks_performed': ['telnet_enabled', 'weak_passwords', 'unused_accounts', 'insecure_services', 'unsecured_interfaces'], 'issues_found': 4}",Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
36c6f5d3-f693-483e-9cfb-147583b7edcd,RTR-BRANCH-03.xrnet.net,172.16.39.102,security,2025-05-27T21:57:15.432157,reporting,Success,"{'report_type': 'security', 'findings_count': 4, 'recommendations_count': 4}",Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
0913a0e2-3d49-461e-b189-4dabba8f9776,RTR-BRANCH-04.xrnet.net,172.16.39.103,security,2025-05-27T21:57:20.487409,connectivity,Failed,"{'method': 'ICMP ping', 'response_time_ms': None}",Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
0913a0e2-3d49-461e-b189-4dabba8f9776,RTR-BRANCH-04.xrnet.net,172.16.39.103,security,2025-05-27T21:57:20.487409,authentication,Skipped,{},Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
0913a0e2-3d49-461e-b189-4dabba8f9776,RTR-BRANCH-04.xrnet.net,172.16.39.103,security,2025-05-27T21:57:20.487409,config_audit,Skipped,{},Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
0913a0e2-3d49-461e-b189-4dabba8f9776,RTR-BRANCH-04.xrnet.net,172.16.39.103,security,2025-05-27T21:57:20.487409,risk_assessment,Success,"{'checks_performed': ['telnet_enabled', 'weak_passwords', 'unused_accounts', 'insecure_services', 'unsecured_interfaces'], 'issues_found': 4}",Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
0913a0e2-3d49-461e-b189-4dabba8f9776,RTR-BRANCH-04.xrnet.net,172.16.39.103,security,2025-05-27T21:57:20.487409,reporting,Success,"{'report_type': 'security', 'findings_count': 4, 'recommendations_count': 4}",Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
7380279f-4174-4b66-9962-2ab834079f32,RTR-BRANCH-05.xrnet.net,172.16.39.104,security,2025-05-27T21:57:25.543220,connectivity,Failed,"{'method': 'ICMP ping', 'response_time_ms': None}",Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
7380279f-4174-4b66-9962-2ab834079f32,RTR-BRANCH-05.xrnet.net,172.16.39.104,security,2025-05-27T21:57:25.543220,authentication,Skipped,{},Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
7380279f-4174-4b66-9962-2ab834079f32,RTR-BRANCH-05.xrnet.net,172.16.39.104,security,2025-05-27T21:57:25.543220,config_audit,Skipped,{},Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
7380279f-4174-4b66-9962-2ab834079f32,RTR-BRANCH-05.xrnet.net,172.16.39.104,security,2025-05-27T21:57:25.543220,risk_assessment,Success,"{'checks_performed': ['telnet_enabled', 'weak_passwords', 'unused_accounts', 'insecure_services', 'unsecured_interfaces'], 'issues_found': 4}",Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
7380279f-4174-4b66-9962-2ab834079f32,RTR-BRANCH-05.xrnet.net,172.16.39.104,security,2025-05-27T21:57:25.543220,reporting,Success,"{'report_type': 'security', 'findings_count': 4, 'recommendations_count': 4}",Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
76dcab02-84cb-4b1a-952a-4cf4364bd40a,RTR-BRANCH-06.xrnet.net,172.16.39.105,security,2025-05-27T21:57:30.600871,connectivity,Failed,"{'method': 'ICMP ping', 'response_time_ms': None}",Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
76dcab02-84cb-4b1a-952a-4cf4364bd40a,RTR-BRANCH-06.xrnet.net,172.16.39.105,security,2025-05-27T21:57:30.600871,authentication,Skipped,{},Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
76dcab02-84cb-4b1a-952a-4cf4364bd40a,RTR-BRANCH-06.xrnet.net,172.16.39.105,security,2025-05-27T21:57:30.600871,config_audit,Skipped,{},Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
76dcab02-84cb-4b1a-952a-4cf4364bd40a,RTR-BRANCH-06.xrnet.net,172.16.39.105,security,2025-05-27T21:57:30.600871,risk_assessment,Success,"{'checks_performed': ['telnet_enabled', 'weak_passwords', 'unused_accounts', 'insecure_services', 'unsecured_interfaces'], 'issues_found': 4}",Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
76dcab02-84cb-4b1a-952a-4cf4364bd40a,RTR-BRANCH-06.xrnet.net,172.16.39.105,security,2025-05-27T21:57:30.600871,reporting,Success,"{'report_type': 'security', 'findings_count': 4, 'recommendations_count': 4}",Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
ff3b9436-7193-492d-84fe-230fe436472f,RTR-BRANCH-04.xrnet.net,172.16.39.103,telnet,2025-05-27T21:57:35.689971,connection,Failed,{'method': 'SSH'},
7726be83-1891-4bd8-9cab-f4b27242b003,RTR-BRANCH-05.xrnet.net,172.16.39.104,telnet,2025-05-27T21:57:35.689722,connection,Failed,{'method': 'SSH'},
1999411b-df28-4459-aa4d-4e25934aea37,RTR-BRANCH-06.xrnet.net,172.16.39.105,telnet,2025-05-27T21:57:38.745327,connection,Failed,{'method': 'SSH'},
0a797604-5872-43de-8a8b-8c0edf1eb348,RTR-CORE-01.xrnet.net,172.16.39.100,telnet,2025-05-27T21:57:35.674834,connection,Failed,{'method': 'SSH'},
ba7512a1-8978-4960-afb5-32b98dc50a5b,RTR-EDGE-02.xrnet.net,172.16.39.101,telnet,2025-05-27T21:57:35.681240,connection,Failed,{'method': 'SSH'},
41dc7325-1d65-496e-a915-9adb8f36db60,RTR-BRANCH-03.xrnet.net,172.16.39.102,telnet,2025-05-27T21:57:35.682579,connection,Failed,{'method': 'SSH'},
