audit_id,device_hostname,device_ip,audit_type,timestamp,phase,status,details,recommendations
afcd0ba4-065b-4561-a879-0bcfc727f357,RTR-CORE-01.xrnet.net,172.16.39.100,security,2025-05-28T10:27:27.899537,connectivity,Failed,"{'method': 'ICMP ping (simulated)', 'response_time_ms': None}",
afcd0ba4-065b-4561-a879-0bcfc727f357,RTR-CORE-01.xrnet.net,172.16.39.100,security,2025-05-28T10:27:27.899537,authentication,Skipped,{},
afcd0ba4-065b-4561-a879-0bcfc727f357,RTR-CORE-01.xrnet.net,172.16.39.100,security,2025-05-28T10:27:27.899537,config_audit,Skipped,{},
afcd0ba4-065b-4561-a879-0bcfc727f357,RTR-CORE-01.xrnet.net,172.16.39.100,security,2025-05-28T10:27:27.899537,risk_assessment,Success,"{'checks_performed': ['telnet_enabled', 'weak_passwords', 'unused_accounts', 'insecure_services', 'unsecured_interfaces'], 'issues_found': 0}",
afcd0ba4-065b-4561-a879-0bcfc727f357,RTR-CORE-01.xrnet.net,172.16.39.100,security,2025-05-28T10:27:27.899537,reporting,Success,"{'report_type': 'security', 'findings_count': 0, 'recommendations_count': 0}",
6d14c40c-4985-4169-afb4-607b975c184f,RTR-EDGE-02.xrnet.net,172.16.39.101,security,2025-05-28T10:27:27.899950,connectivity,Success,"{'method': 'ICMP ping (simulated)', 'response_time_ms': 15.7}",Implement regular security audits and monitoring
6d14c40c-4985-4169-afb4-607b975c184f,RTR-EDGE-02.xrnet.net,172.16.39.101,security,2025-05-28T10:27:27.899950,authentication,Success,"{'method': 'SSH authentication (simulated)', 'protocol': 'SSH', 'username': 'admin'}",Implement regular security audits and monitoring
6d14c40c-4985-4169-afb4-607b975c184f,RTR-EDGE-02.xrnet.net,172.16.39.101,security,2025-05-28T10:27:27.899950,config_audit,Success,"{'commands_executed': ['show running-config', 'show interfaces', 'show version'], 'config_size_bytes': 291}",Implement regular security audits and monitoring
6d14c40c-4985-4169-afb4-607b975c184f,RTR-EDGE-02.xrnet.net,172.16.39.101,security,2025-05-28T10:27:27.899950,risk_assessment,Success,"{'checks_performed': ['telnet_enabled', 'weak_passwords', 'unused_accounts', 'insecure_services', 'unsecured_interfaces'], 'issues_found': 0}",Implement regular security audits and monitoring
6d14c40c-4985-4169-afb4-607b975c184f,RTR-EDGE-02.xrnet.net,172.16.39.101,security,2025-05-28T10:27:27.899950,reporting,Success,"{'report_type': 'security', 'findings_count': 0, 'recommendations_count': 1}",Implement regular security audits and monitoring
010ef46c-f022-4da2-872d-db6e76766e82,RTR-BRANCH-03.xrnet.net,172.16.39.102,security,2025-05-28T10:27:27.900570,connectivity,Success,"{'method': 'ICMP ping (simulated)', 'response_time_ms': 15.7}",Implement regular security audits and monitoring
010ef46c-f022-4da2-872d-db6e76766e82,RTR-BRANCH-03.xrnet.net,172.16.39.102,security,2025-05-28T10:27:27.900570,authentication,Success,"{'method': 'SSH authentication (simulated)', 'protocol': 'SSH', 'username': 'admin'}",Implement regular security audits and monitoring
010ef46c-f022-4da2-872d-db6e76766e82,RTR-BRANCH-03.xrnet.net,172.16.39.102,security,2025-05-28T10:27:27.900570,config_audit,Success,"{'commands_executed': ['show running-config', 'show interfaces', 'show version'], 'config_size_bytes': 295}",Implement regular security audits and monitoring
010ef46c-f022-4da2-872d-db6e76766e82,RTR-BRANCH-03.xrnet.net,172.16.39.102,security,2025-05-28T10:27:27.900570,risk_assessment,Success,"{'checks_performed': ['telnet_enabled', 'weak_passwords', 'unused_accounts', 'insecure_services', 'unsecured_interfaces'], 'issues_found': 0}",Implement regular security audits and monitoring
010ef46c-f022-4da2-872d-db6e76766e82,RTR-BRANCH-03.xrnet.net,172.16.39.102,security,2025-05-28T10:27:27.900570,reporting,Success,"{'report_type': 'security', 'findings_count': 0, 'recommendations_count': 1}",Implement regular security audits and monitoring
abbd4339-35da-49c3-b65c-d417b080f75b,RTR-BRANCH-04.xrnet.net,172.16.39.103,security,2025-05-28T10:27:27.901488,connectivity,Success,"{'method': 'ICMP ping (simulated)', 'response_time_ms': 15.7}",Implement regular security audits and monitoring
abbd4339-35da-49c3-b65c-d417b080f75b,RTR-BRANCH-04.xrnet.net,172.16.39.103,security,2025-05-28T10:27:27.901488,authentication,Success,"{'method': 'SSH authentication (simulated)', 'protocol': 'SSH', 'username': 'admin'}",Implement regular security audits and monitoring
abbd4339-35da-49c3-b65c-d417b080f75b,RTR-BRANCH-04.xrnet.net,172.16.39.103,security,2025-05-28T10:27:27.901488,config_audit,Success,"{'commands_executed': ['show running-config', 'show interfaces', 'show version'], 'config_size_bytes': 295}",Implement regular security audits and monitoring
