audit_id,device_hostname,device_ip,audit_type,timestamp,phase,status,details,recommendations
5a4896aa-be40-45cf-84df-b9a5bfc39797,RTR-CORE-01.xrnet.net,172.16.39.100,security,2025-05-28T06:52:03.855778,connectivity,Failed,"{'method': 'ICMP ping', 'response_time_ms': None}",Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
5a4896aa-be40-45cf-84df-b9a5bfc39797,RTR-CORE-01.xrnet.net,172.16.39.100,security,2025-05-28T06:52:03.855778,authentication,Skipped,{},Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
5a4896aa-be40-45cf-84df-b9a5bfc39797,RTR-CORE-01.xrnet.net,172.16.39.100,security,2025-05-28T06:52:03.855778,config_audit,Skipped,{},Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
5a4896aa-be40-45cf-84df-b9a5bfc39797,RTR-CORE-01.xrnet.net,172.16.39.100,security,2025-05-28T06:52:03.855778,risk_assessment,Success,"{'checks_performed': ['telnet_enabled', 'weak_passwords', 'unused_accounts', 'insecure_services', 'unsecured_interfaces'], 'issues_found': 4}",Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
5a4896aa-be40-45cf-84df-b9a5bfc39797,RTR-CORE-01.xrnet.net,172.16.39.100,security,2025-05-28T06:52:03.855778,reporting,Success,"{'report_type': 'security', 'findings_count': 4, 'recommendations_count': 4}",Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
aaab70ee-d0a5-4253-94ce-e38574f89886,RTR-EDGE-02.xrnet.net,172.16.39.101,security,2025-05-28T06:52:08.940326,connectivity,Failed,"{'method': 'ICMP ping', 'response_time_ms': None}",Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
aaab70ee-d0a5-4253-94ce-e38574f89886,RTR-EDGE-02.xrnet.net,172.16.39.101,security,2025-05-28T06:52:08.940326,authentication,Skipped,{},Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
aaab70ee-d0a5-4253-94ce-e38574f89886,RTR-EDGE-02.xrnet.net,172.16.39.101,security,2025-05-28T06:52:08.940326,config_audit,Skipped,{},Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
aaab70ee-d0a5-4253-94ce-e38574f89886,RTR-EDGE-02.xrnet.net,172.16.39.101,security,2025-05-28T06:52:08.940326,risk_assessment,Success,"{'checks_performed': ['telnet_enabled', 'weak_passwords', 'unused_accounts', 'insecure_services', 'unsecured_interfaces'], 'issues_found': 4}",Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
aaab70ee-d0a5-4253-94ce-e38574f89886,RTR-EDGE-02.xrnet.net,172.16.39.101,security,2025-05-28T06:52:08.940326,reporting,Success,"{'report_type': 'security', 'findings_count': 4, 'recommendations_count': 4}",Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
f9cc83a8-bbe6-4eec-8a57-d92046a40a23,RTR-BRANCH-03.xrnet.net,172.16.39.102,security,2025-05-28T06:52:14.028656,connectivity,Failed,"{'method': 'ICMP ping', 'response_time_ms': None}",Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
f9cc83a8-bbe6-4eec-8a57-d92046a40a23,RTR-BRANCH-03.xrnet.net,172.16.39.102,security,2025-05-28T06:52:14.028656,authentication,Skipped,{},Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
f9cc83a8-bbe6-4eec-8a57-d92046a40a23,RTR-BRANCH-03.xrnet.net,172.16.39.102,security,2025-05-28T06:52:14.028656,config_audit,Skipped,{},Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
f9cc83a8-bbe6-4eec-8a57-d92046a40a23,RTR-BRANCH-03.xrnet.net,172.16.39.102,security,2025-05-28T06:52:14.028656,risk_assessment,Success,"{'checks_performed': ['telnet_enabled', 'weak_passwords', 'unused_accounts', 'insecure_services', 'unsecured_interfaces'], 'issues_found': 4}",Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
f9cc83a8-bbe6-4eec-8a57-d92046a40a23,RTR-BRANCH-03.xrnet.net,172.16.39.102,security,2025-05-28T06:52:14.028656,reporting,Success,"{'report_type': 'security', 'findings_count': 4, 'recommendations_count': 4}",Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
90d4e053-d0c2-4b5d-b17b-deb5b4ef38d0,RTR-BRANCH-04.xrnet.net,172.16.39.103,security,2025-05-28T06:52:19.114205,connectivity,Failed,"{'method': 'ICMP ping', 'response_time_ms': None}",Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
90d4e053-d0c2-4b5d-b17b-deb5b4ef38d0,RTR-BRANCH-04.xrnet.net,172.16.39.103,security,2025-05-28T06:52:19.114205,authentication,Skipped,{},Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
90d4e053-d0c2-4b5d-b17b-deb5b4ef38d0,RTR-BRANCH-04.xrnet.net,172.16.39.103,security,2025-05-28T06:52:19.114205,config_audit,Skipped,{},Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
90d4e053-d0c2-4b5d-b17b-deb5b4ef38d0,RTR-BRANCH-04.xrnet.net,172.16.39.103,security,2025-05-28T06:52:19.114205,risk_assessment,Success,"{'checks_performed': ['telnet_enabled', 'weak_passwords', 'unused_accounts', 'insecure_services', 'unsecured_interfaces'], 'issues_found': 4}",Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
90d4e053-d0c2-4b5d-b17b-deb5b4ef38d0,RTR-BRANCH-04.xrnet.net,172.16.39.103,security,2025-05-28T06:52:19.114205,reporting,Success,"{'report_type': 'security', 'findings_count': 4, 'recommendations_count': 4}",Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
5dba29f6-106b-42c5-855e-ca96e3b1124b,RTR-BRANCH-05.xrnet.net,172.16.39.104,security,2025-05-28T06:52:24.175204,connectivity,Failed,"{'method': 'ICMP ping', 'response_time_ms': None}",Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
5dba29f6-106b-42c5-855e-ca96e3b1124b,RTR-BRANCH-05.xrnet.net,172.16.39.104,security,2025-05-28T06:52:24.175204,authentication,Skipped,{},Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
5dba29f6-106b-42c5-855e-ca96e3b1124b,RTR-BRANCH-05.xrnet.net,172.16.39.104,security,2025-05-28T06:52:24.175204,config_audit,Skipped,{},Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
5dba29f6-106b-42c5-855e-ca96e3b1124b,RTR-BRANCH-05.xrnet.net,172.16.39.104,security,2025-05-28T06:52:24.175204,risk_assessment,Success,"{'checks_performed': ['telnet_enabled', 'weak_passwords', 'unused_accounts', 'insecure_services', 'unsecured_interfaces'], 'issues_found': 4}",Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
5dba29f6-106b-42c5-855e-ca96e3b1124b,RTR-BRANCH-05.xrnet.net,172.16.39.104,security,2025-05-28T06:52:24.175204,reporting,Success,"{'report_type': 'security', 'findings_count': 4, 'recommendations_count': 4}",Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
6dc93903-fa51-478c-a2db-f758e5a5a4d0,RTR-BRANCH-06.xrnet.net,172.16.39.105,security,2025-05-28T06:52:27.259377,connectivity,Failed,"{'method': 'ICMP ping', 'response_time_ms': None}",Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
6dc93903-fa51-478c-a2db-f758e5a5a4d0,RTR-BRANCH-06.xrnet.net,172.16.39.105,security,2025-05-28T06:52:27.259377,authentication,Skipped,{},Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
6dc93903-fa51-478c-a2db-f758e5a5a4d0,RTR-BRANCH-06.xrnet.net,172.16.39.105,security,2025-05-28T06:52:27.259377,config_audit,Skipped,{},Disable Telnet and use SSH with strong authentication; Implement strong password policy with minimum complexity requirements; Remove unused accounts to reduce attack surface; Disable unnecessary services to reduce attack surface
