audit_id,device_hostname,device_ip,audit_type,timestamp,phase,status,details,recommendations
e011b2a3-3bb4-4bfc-84ee-cb228d254376,router1.example.com,192.168.1.1,security,2025-05-27T20:31:50.841157,connectivity,Success,"{'method': 'ICMP ping (simulated)', 'response_time_ms': 15.7}",Disable Telnet and use SSH with strong authentication; Remove unused accounts to reduce attack surface
e011b2a3-3bb4-4bfc-84ee-cb228d254376,router1.example.com,192.168.1.1,security,2025-05-27T20:31:50.841157,authentication,Success,"{'method': 'SSH authentication (simulated)', 'protocol': 'SSH', 'username': 'admin'}",Disable Telnet and use SSH with strong authentication; Remove unused accounts to reduce attack surface
e011b2a3-3bb4-4bfc-84ee-cb228d254376,router1.example.com,192.168.1.1,security,2025-05-27T20:31:50.841157,config_audit,Success,"{'commands_executed': ['show running-config', 'show interfaces', 'show version'], 'config_size_bytes': 287}",Disable Telnet and use SSH with strong authentication; Remove unused accounts to reduce attack surface
e011b2a3-3bb4-4bfc-84ee-cb228d254376,router1.example.com,192.168.1.1,security,2025-05-27T20:31:50.841157,risk_assessment,Success,"{'checks_performed': ['telnet_enabled', 'weak_passwords', 'unused_accounts', 'insecure_services', 'unsecured_interfaces'], 'issues_found': 2}",Disable Telnet and use SSH with strong authentication; Remove unused accounts to reduce attack surface
e011b2a3-3bb4-4bfc-84ee-cb228d254376,router1.example.com,192.168.1.1,security,2025-05-27T20:31:50.841157,reporting,Success,"{'report_type': 'security', 'findings_count': 2, 'recommendations_count': 2}",Disable Telnet and use SSH with strong authentication; Remove unused accounts to reduce attack surface
68095b8f-94f4-4a0f-8b8a-2bef3295743a,router2.example.com,192.168.1.2,security,2025-05-27T20:31:50.842056,connectivity,Success,"{'method': 'ICMP ping (simulated)', 'response_time_ms': 15.7}",Disable Telnet and use SSH with strong authentication
68095b8f-94f4-4a0f-8b8a-2bef3295743a,router2.example.com,192.168.1.2,security,2025-05-27T20:31:50.842056,authentication,Success,"{'method': 'SSH authentication (simulated)', 'protocol': 'SSH', 'username': 'admin'}",Disable Telnet and use SSH with strong authentication
68095b8f-94f4-4a0f-8b8a-2bef3295743a,router2.example.com,192.168.1.2,security,2025-05-27T20:31:50.842056,config_audit,Success,"{'commands_executed': ['show running-config', 'show interfaces', 'show version'], 'config_size_bytes': 287}",Disable Telnet and use SSH with strong authentication
68095b8f-94f4-4a0f-8b8a-2bef3295743a,router2.example.com,192.168.1.2,security,2025-05-27T20:31:50.842056,risk_assessment,Success,"{'checks_performed': ['telnet_enabled', 'weak_passwords', 'unused_accounts', 'insecure_services', 'unsecured_interfaces'], 'issues_found': 1}",Disable Telnet and use SSH with strong authentication
68095b8f-94f4-4a0f-8b8a-2bef3295743a,router2.example.com,192.168.1.2,security,2025-05-27T20:31:50.842056,reporting,Success,"{'report_type': 'security', 'findings_count': 1, 'recommendations_count': 1}",Disable Telnet and use SSH with strong authentication
