audit_id,device_hostname,device_ip,audit_type,timestamp,phase,status,details,recommendations
feb9e769-c2c2-4aa5-9b52-2be56a93fa17,RTR-CORE-01.xrnet.net,172.16.39.100,connectivity,2025-05-27T21:29:19.964831,icmp_ping,Failed,"{'packets_sent': 4, 'packets_received': 0, 'packet_loss_percent': 100, 'error': 'Unknown error'}",Device is not responding to ICMP ping. Check firewall settings or device status.
feb9e769-c2c2-4aa5-9b52-2be56a93fa17,RTR-CORE-01.xrnet.net,172.16.39.100,connectivity,2025-05-27T21:29:19.964831,tcp_ports,Success,"{'ports_checked': 4, 'ports_open': 3, 'open_ports': [22, 80, 443]}",Device is not responding to ICMP ping. Check firewall settings or device status.
feb9e769-c2c2-4aa5-9b52-2be56a93fa17,RTR-CORE-01.xrnet.net,172.16.39.100,connectivity,2025-05-27T21:29:19.964831,dns_resolution,Success,"{'hostname': 'RTR-CORE-01.xrnet.net', 'resolved_ip': '172.16.39.100', 'matches_expected': True}",Device is not responding to ICMP ping. Check firewall settings or device status.
eaa59e8d-0604-43f6-a36e-43b7ca7577f6,RTR-EDGE-02.xrnet.net,172.16.39.101,connectivity,2025-05-27T21:29:19.968907,icmp_ping,Success,"{'packets_sent': 4, 'packets_received': 4, 'packet_loss_percent': 0, 'rtt_min_ms': 10.2, 'rtt_avg_ms': 15.7, 'rtt_max_ms': 22.3, 'ttl': 64}",
eaa59e8d-0604-43f6-a36e-43b7ca7577f6,RTR-EDGE-02.xrnet.net,172.16.39.101,connectivity,2025-05-27T21:29:19.968907,tcp_ports,Success,"{'ports_checked': 4, 'ports_open': 3, 'open_ports': [22, 80, 443]}",
eaa59e8d-0604-43f6-a36e-43b7ca7577f6,RTR-EDGE-02.xrnet.net,172.16.39.101,connectivity,2025-05-27T21:29:19.968907,dns_resolution,Success,"{'hostname': 'RTR-EDGE-02.xrnet.net', 'resolved_ip': '172.16.39.101', 'matches_expected': True}",
0e8e858c-ad39-4225-8a93-2c33d33b7252,RTR-BRANCH-05.xrnet.net,172.16.39.104,connectivity,2025-05-27T21:29:19.972308,icmp_ping,Success,"{'packets_sent': 4, 'packets_received': 4, 'packet_loss_percent': 0, 'rtt_min_ms': 10.2, 'rtt_avg_ms': 15.7, 'rtt_max_ms': 22.3, 'ttl': 64}",
0e8e858c-ad39-4225-8a93-2c33d33b7252,RTR-BRANCH-05.xrnet.net,172.16.39.104,connectivity,2025-05-27T21:29:19.972308,tcp_ports,Success,"{'ports_checked': 4, 'ports_open': 3, 'open_ports': [22, 80, 443]}",
0e8e858c-ad39-4225-8a93-2c33d33b7252,RTR-BRANCH-05.xrnet.net,172.16.39.104,connectivity,2025-05-27T21:29:19.972308,dns_resolution,Success,"{'hostname': 'RTR-BRANCH-05.xrnet.net', 'resolved_ip': '172.16.39.104', 'matches_expected': True}",
daf6117a-ac93-46d9-b86c-d1c18d28cf8a,RTR-BRANCH-04.xrnet.net,172.16.39.103,connectivity,2025-05-27T21:29:19.974948,icmp_ping,Success,"{'packets_sent': 4, 'packets_received': 4, 'packet_loss_percent': 0, 'rtt_min_ms': 10.2, 'rtt_avg_ms': 15.7, 'rtt_max_ms': 22.3, 'ttl': 64}",
daf6117a-ac93-46d9-b86c-d1c18d28cf8a,RTR-BRANCH-04.xrnet.net,172.16.39.103,connectivity,2025-05-27T21:29:19.974948,tcp_ports,Success,"{'ports_checked': 4, 'ports_open': 3, 'open_ports': [22, 80, 443]}",
daf6117a-ac93-46d9-b86c-d1c18d28cf8a,RTR-BRANCH-04.xrnet.net,172.16.39.103,connectivity,2025-05-27T21:29:19.974948,dns_resolution,Success,"{'hostname': 'RTR-BRANCH-04.xrnet.net', 'resolved_ip': '172.16.39.103', 'matches_expected': True}",
5c7f6790-9b79-428b-84ab-7ce13a0ceafb,RTR-BRANCH-03.xrnet.net,172.16.39.102,connectivity,2025-05-27T21:29:19.975800,icmp_ping,Success,"{'packets_sent': 4, 'packets_received': 4, 'packet_loss_percent': 0, 'rtt_min_ms': 10.2, 'rtt_avg_ms': 15.7, 'rtt_max_ms': 22.3, 'ttl': 64}",
5c7f6790-9b79-428b-84ab-7ce13a0ceafb,RTR-BRANCH-03.xrnet.net,172.16.39.102,connectivity,2025-05-27T21:29:19.975800,tcp_ports,Success,"{'ports_checked': 4, 'ports_open': 3, 'open_ports': [22, 80, 443]}",
5c7f6790-9b79-428b-84ab-7ce13a0ceafb,RTR-BRANCH-03.xrnet.net,172.16.39.102,connectivity,2025-05-27T21:29:19.975800,dns_resolution,Success,"{'hostname': 'RTR-BRANCH-03.xrnet.net', 'resolved_ip': '172.16.39.102', 'matches_expected': True}",
7b6a8c88-db05-44fd-b0ae-17bfec5558c0,RTR-BRANCH-06.xrnet.net,172.16.39.105,connectivity,2025-05-27T21:29:19.979958,icmp_ping,Success,"{'packets_sent': 4, 'packets_received': 4, 'packet_loss_percent': 0, 'rtt_min_ms': 10.2, 'rtt_avg_ms': 15.7, 'rtt_max_ms': 22.3, 'ttl': 64}",
7b6a8c88-db05-44fd-b0ae-17bfec5558c0,RTR-BRANCH-06.xrnet.net,172.16.39.105,connectivity,2025-05-27T21:29:19.979958,tcp_ports,Success,"{'ports_checked': 4, 'ports_open': 3, 'open_ports': [22, 80, 443]}",
7b6a8c88-db05-44fd-b0ae-17bfec5558c0,RTR-BRANCH-06.xrnet.net,172.16.39.105,connectivity,2025-05-27T21:29:19.979958,dns_resolution,Success,"{'hostname': 'RTR-BRANCH-06.xrnet.net', 'resolved_ip': '172.16.39.105', 'matches_expected': True}",
