audit_id,device_hostname,device_ip,audit_type,timestamp,phase,status,details,recommendations
42b6d5fb-8eda-425a-a258-43928faedb8c,RTR-CORE-01.xrnet.net,172.16.39.100,security,2025-05-28T08:10:06.281274,connectivity,Failed,"{'method': 'ICMP ping (simulated)', 'response_time_ms': None}",
42b6d5fb-8eda-425a-a258-43928faedb8c,RTR-CORE-01.xrnet.net,172.16.39.100,security,2025-05-28T08:10:06.281274,authentication,Skipped,{},
42b6d5fb-8eda-425a-a258-43928faedb8c,RTR-CORE-01.xrnet.net,172.16.39.100,security,2025-05-28T08:10:06.281274,config_audit,Skipped,{},
42b6d5fb-8eda-425a-a258-43928faedb8c,RTR-CORE-01.xrnet.net,172.16.39.100,security,2025-05-28T08:10:06.281274,risk_assessment,Success,"{'checks_performed': ['telnet_enabled', 'weak_passwords', 'unused_accounts', 'insecure_services', 'unsecured_interfaces'], 'issues_found': 0}",
42b6d5fb-8eda-425a-a258-43928faedb8c,RTR-CORE-01.xrnet.net,172.16.39.100,security,2025-05-28T08:10:06.281274,reporting,Success,"{'report_type': 'security', 'findings_count': 0, 'recommendations_count': 0}",
4ef68c37-89f9-4da5-894f-cea9ded2dac3,RTR-EDGE-02.xrnet.net,172.16.39.101,security,2025-05-28T08:10:06.281767,connectivity,Success,"{'method': 'ICMP ping (simulated)', 'response_time_ms': 15.7}",Implement regular security audits and monitoring
4ef68c37-89f9-4da5-894f-cea9ded2dac3,RTR-EDGE-02.xrnet.net,172.16.39.101,security,2025-05-28T08:10:06.281767,authentication,Success,"{'method': 'SSH authentication (simulated)', 'protocol': 'SSH', 'username': 'admin'}",Implement regular security audits and monitoring
4ef68c37-89f9-4da5-894f-cea9ded2dac3,RTR-EDGE-02.xrnet.net,172.16.39.101,security,2025-05-28T08:10:06.281767,config_audit,Success,"{'commands_executed': ['show running-config', 'show interfaces', 'show version'], 'config_size_bytes': 291}",Implement regular security audits and monitoring
4ef68c37-89f9-4da5-894f-cea9ded2dac3,RTR-EDGE-02.xrnet.net,172.16.39.101,security,2025-05-28T08:10:06.281767,risk_assessment,Success,"{'checks_performed': ['telnet_enabled', 'weak_passwords', 'unused_accounts', 'insecure_services', 'unsecured_interfaces'], 'issues_found': 0}",Implement regular security audits and monitoring
4ef68c37-89f9-4da5-894f-cea9ded2dac3,RTR-EDGE-02.xrnet.net,172.16.39.101,security,2025-05-28T08:10:06.281767,reporting,Success,"{'report_type': 'security', 'findings_count': 0, 'recommendations_count': 1}",Implement regular security audits and monitoring
59214053-a5f5-42ce-9336-eaed21f10ff7,RTR-BRANCH-03.xrnet.net,172.16.39.102,security,2025-05-28T08:10:06.282237,connectivity,Success,"{'method': 'ICMP ping (simulated)', 'response_time_ms': 15.7}",Implement regular security audits and monitoring
59214053-a5f5-42ce-9336-eaed21f10ff7,RTR-BRANCH-03.xrnet.net,172.16.39.102,security,2025-05-28T08:10:06.282237,authentication,Success,"{'method': 'SSH authentication (simulated)', 'protocol': 'SSH', 'username': 'admin'}",Implement regular security audits and monitoring
59214053-a5f5-42ce-9336-eaed21f10ff7,RTR-BRANCH-03.xrnet.net,172.16.39.102,security,2025-05-28T08:10:06.282237,config_audit,Success,"{'commands_executed': ['show running-config', 'show interfaces', 'show version'], 'config_size_bytes': 295}",Implement regular security audits and monitoring
59214053-a5f5-42ce-9336-eaed21f10ff7,RTR-BRANCH-03.xrnet.net,172.16.39.102,security,2025-05-28T08:10:06.282237,risk_assessment,Success,"{'checks_performed': ['telnet_enabled', 'weak_passwords', 'unused_accounts', 'insecure_services', 'unsecured_interfaces'], 'issues_found': 0}",Implement regular security audits and monitoring
59214053-a5f5-42ce-9336-eaed21f10ff7,RTR-BRANCH-03.xrnet.net,172.16.39.102,security,2025-05-28T08:10:06.282237,reporting,Success,"{'report_type': 'security', 'findings_count': 0, 'recommendations_count': 1}",Implement regular security audits and monitoring
c4ee15d8-5c55-4892-b50f-801c0e010572,RTR-BRANCH-04.xrnet.net,172.16.39.103,security,2025-05-28T08:10:06.283093,connectivity,Success,"{'method': 'ICMP ping (simulated)', 'response_time_ms': 15.7}",Implement regular security audits and monitoring
c4ee15d8-5c55-4892-b50f-801c0e010572,RTR-BRANCH-04.xrnet.net,172.16.39.103,security,2025-05-28T08:10:06.283093,authentication,Success,"{'method': 'SSH authentication (simulated)', 'protocol': 'SSH', 'username': 'admin'}",Implement regular security audits and monitoring
c4ee15d8-5c55-4892-b50f-801c0e010572,RTR-BRANCH-04.xrnet.net,172.16.39.103,security,2025-05-28T08:10:06.283093,config_audit,Success,"{'commands_executed': ['show running-config', 'show interfaces', 'show version'], 'config_size_bytes': 295}",Implement regular security audits and monitoring
c4ee15d8-5c55-4892-b50f-801c0e010572,RTR-BRANCH-04.xrnet.net,172.16.39.103,security,2025-05-28T08:10:06.283093,risk_assessment,Success,"{'checks_performed': ['telnet_enabled', 'weak_passwords', 'unused_accounts', 'insecure_services', 'unsecured_interfaces'], 'issues_found': 0}",Implement regular security audits and monitoring
