audit_id,device_hostname,device_ip,audit_type,timestamp,phase,status,details,recommendations
ba70285a-35db-4dab-888f-8bd280c7ede8,RTR-CORE-01.xrnet.net,172.16.39.100,connectivity,2025-05-28T10:28:00.869473,icmp_ping,Failed,"{'packets_sent': 4, 'packets_received': 0, 'packet_loss_percent': 100, 'error': 'Unknown error'}",Device is not responding to ICMP ping. Check firewall settings or device status.
ba70285a-35db-4dab-888f-8bd280c7ede8,RTR-CORE-01.xrnet.net,172.16.39.100,connectivity,2025-05-28T10:28:00.869473,tcp_ports,Success,"{'ports_checked': 4, 'ports_open': 3, 'open_ports': [22, 80, 443]}",Device is not responding to ICMP ping. Check firewall settings or device status.
ba70285a-35db-4dab-888f-8bd280c7ede8,RTR-CORE-01.xrnet.net,172.16.39.100,connectivity,2025-05-28T10:28:00.869473,dns_resolution,Success,"{'hostname': 'RTR-CORE-01.xrnet.net', 'resolved_ip': '172.16.39.100', 'matches_expected': True}",Device is not responding to ICMP ping. Check firewall settings or device status.
e5c62503-3595-478e-84ab-0218ef6659e9,RTR-BRANCH-03.xrnet.net,172.16.39.102,connectivity,2025-05-28T10:28:00.876666,icmp_ping,Success,"{'packets_sent': 4, 'packets_received': 4, 'packet_loss_percent': 0, 'rtt_min_ms': 10.2, 'rtt_avg_ms': 15.7, 'rtt_max_ms': 22.3, 'ttl': 64}",
e5c62503-3595-478e-84ab-0218ef6659e9,RTR-BRANCH-03.xrnet.net,172.16.39.102,connectivity,2025-05-28T10:28:00.876666,tcp_ports,Success,"{'ports_checked': 4, 'ports_open': 3, 'open_ports': [22, 80, 443]}",
e5c62503-3595-478e-84ab-0218ef6659e9,RTR-BRANCH-03.xrnet.net,172.16.39.102,connectivity,2025-05-28T10:28:00.876666,dns_resolution,Success,"{'hostname': 'RTR-BRANCH-03.xrnet.net', 'resolved_ip': '172.16.39.102', 'matches_expected': True}",
b0479361-3db8-4adf-b738-d8c566bf5b45,RTR-BRANCH-05.xrnet.net,172.16.39.104,connectivity,2025-05-28T10:28:00.878938,icmp_ping,Success,"{'packets_sent': 4, 'packets_received': 4, 'packet_loss_percent': 0, 'rtt_min_ms': 10.2, 'rtt_avg_ms': 15.7, 'rtt_max_ms': 22.3, 'ttl': 64}",
b0479361-3db8-4adf-b738-d8c566bf5b45,RTR-BRANCH-05.xrnet.net,172.16.39.104,connectivity,2025-05-28T10:28:00.878938,tcp_ports,Success,"{'ports_checked': 4, 'ports_open': 3, 'open_ports': [22, 80, 443]}",
b0479361-3db8-4adf-b738-d8c566bf5b45,RTR-BRANCH-05.xrnet.net,172.16.39.104,connectivity,2025-05-28T10:28:00.878938,dns_resolution,Success,"{'hostname': 'RTR-BRANCH-05.xrnet.net', 'resolved_ip': '172.16.39.104', 'matches_expected': True}",
7ccf4365-e4fd-4114-9407-28c5b4a91471,RTR-BRANCH-06.xrnet.net,172.16.39.105,connectivity,2025-05-28T10:28:00.878787,icmp_ping,Success,"{'packets_sent': 4, 'packets_received': 4, 'packet_loss_percent': 0, 'rtt_min_ms': 10.2, 'rtt_avg_ms': 15.7, 'rtt_max_ms': 22.3, 'ttl': 64}",
7ccf4365-e4fd-4114-9407-28c5b4a91471,RTR-BRANCH-06.xrnet.net,172.16.39.105,connectivity,2025-05-28T10:28:00.878787,tcp_ports,Success,"{'ports_checked': 4, 'ports_open': 3, 'open_ports': [22, 80, 443]}",
7ccf4365-e4fd-4114-9407-28c5b4a91471,RTR-BRANCH-06.xrnet.net,172.16.39.105,connectivity,2025-05-28T10:28:00.878787,dns_resolution,Success,"{'hostname': 'RTR-BRANCH-06.xrnet.net', 'resolved_ip': '172.16.39.105', 'matches_expected': True}",
512ef359-f68d-4766-9cda-e446a91bb4e3,RTR-EDGE-02.xrnet.net,172.16.39.101,connectivity,2025-05-28T10:28:00.879342,icmp_ping,Success,"{'packets_sent': 4, 'packets_received': 4, 'packet_loss_percent': 0, 'rtt_min_ms': 10.2, 'rtt_avg_ms': 15.7, 'rtt_max_ms': 22.3, 'ttl': 64}",
512ef359-f68d-4766-9cda-e446a91bb4e3,RTR-EDGE-02.xrnet.net,172.16.39.101,connectivity,2025-05-28T10:28:00.879342,tcp_ports,Success,"{'ports_checked': 4, 'ports_open': 3, 'open_ports': [22, 80, 443]}",
512ef359-f68d-4766-9cda-e446a91bb4e3,RTR-EDGE-02.xrnet.net,172.16.39.101,connectivity,2025-05-28T10:28:00.879342,dns_resolution,Success,"{'hostname': 'RTR-EDGE-02.xrnet.net', 'resolved_ip': '172.16.39.101', 'matches_expected': True}",
256fd885-c3e9-4904-870e-e665cdb25dda,RTR-BRANCH-04.xrnet.net,172.16.39.103,connectivity,2025-05-28T10:28:00.880439,icmp_ping,Success,"{'packets_sent': 4, 'packets_received': 4, 'packet_loss_percent': 0, 'rtt_min_ms': 10.2, 'rtt_avg_ms': 15.7, 'rtt_max_ms': 22.3, 'ttl': 64}",
256fd885-c3e9-4904-870e-e665cdb25dda,RTR-BRANCH-04.xrnet.net,172.16.39.103,connectivity,2025-05-28T10:28:00.880439,tcp_ports,Success,"{'ports_checked': 4, 'ports_open': 3, 'open_ports': [22, 80, 443]}",
256fd885-c3e9-4904-870e-e665cdb25dda,RTR-BRANCH-04.xrnet.net,172.16.39.103,connectivity,2025-05-28T10:28:00.880439,dns_resolution,Success,"{'hostname': 'RTR-BRANCH-04.xrnet.net', 'resolved_ip': '172.16.39.103', 'matches_expected': True}",
