audit_id,device_hostname,device_ip,audit_type,timestamp,phase,status,details,recommendations
7f86ee26-d944-4b93-90e6-cb2cae4e1f05,RTR-CORE-01.xrnet.net,172.16.39.100,security,2025-05-28T10:28:11.494853,connectivity,Failed,"{'method': 'ICMP ping (simulated)', 'response_time_ms': None}",
7f86ee26-d944-4b93-90e6-cb2cae4e1f05,RTR-CORE-01.xrnet.net,172.16.39.100,security,2025-05-28T10:28:11.494853,authentication,Skipped,{},
7f86ee26-d944-4b93-90e6-cb2cae4e1f05,RTR-CORE-01.xrnet.net,172.16.39.100,security,2025-05-28T10:28:11.494853,config_audit,Skipped,{},
7f86ee26-d944-4b93-90e6-cb2cae4e1f05,RTR-CORE-01.xrnet.net,172.16.39.100,security,2025-05-28T10:28:11.494853,risk_assessment,Success,"{'checks_performed': ['telnet_enabled', 'weak_passwords', 'unused_accounts', 'insecure_services', 'unsecured_interfaces'], 'issues_found': 0}",
7f86ee26-d944-4b93-90e6-cb2cae4e1f05,RTR-CORE-01.xrnet.net,172.16.39.100,security,2025-05-28T10:28:11.494853,reporting,Success,"{'report_type': 'security', 'findings_count': 0, 'recommendations_count': 0}",
38fdb8c7-d583-4201-b85a-5d5ac768470b,RTR-EDGE-02.xrnet.net,172.16.39.101,security,2025-05-28T10:28:11.495373,connectivity,Success,"{'method': 'ICMP ping (simulated)', 'response_time_ms': 15.7}",Implement regular security audits and monitoring
38fdb8c7-d583-4201-b85a-5d5ac768470b,RTR-EDGE-02.xrnet.net,172.16.39.101,security,2025-05-28T10:28:11.495373,authentication,Success,"{'method': 'SSH authentication (simulated)', 'protocol': 'SSH', 'username': 'admin'}",Implement regular security audits and monitoring
38fdb8c7-d583-4201-b85a-5d5ac768470b,RTR-EDGE-02.xrnet.net,172.16.39.101,security,2025-05-28T10:28:11.495373,config_audit,Success,"{'commands_executed': ['show running-config', 'show interfaces', 'show version'], 'config_size_bytes': 291}",Implement regular security audits and monitoring
38fdb8c7-d583-4201-b85a-5d5ac768470b,RTR-EDGE-02.xrnet.net,172.16.39.101,security,2025-05-28T10:28:11.495373,risk_assessment,Success,"{'checks_performed': ['telnet_enabled', 'weak_passwords', 'unused_accounts', 'insecure_services', 'unsecured_interfaces'], 'issues_found': 0}",Implement regular security audits and monitoring
38fdb8c7-d583-4201-b85a-5d5ac768470b,RTR-EDGE-02.xrnet.net,172.16.39.101,security,2025-05-28T10:28:11.495373,reporting,Success,"{'report_type': 'security', 'findings_count': 0, 'recommendations_count': 1}",Implement regular security audits and monitoring
fbb8959a-8a0d-4045-9905-093c3474123a,RTR-BRANCH-03.xrnet.net,172.16.39.102,security,2025-05-28T10:28:11.496111,connectivity,Success,"{'method': 'ICMP ping (simulated)', 'response_time_ms': 15.7}",Implement regular security audits and monitoring
fbb8959a-8a0d-4045-9905-093c3474123a,RTR-BRANCH-03.xrnet.net,172.16.39.102,security,2025-05-28T10:28:11.496111,authentication,Success,"{'method': 'SSH authentication (simulated)', 'protocol': 'SSH', 'username': 'admin'}",Implement regular security audits and monitoring
fbb8959a-8a0d-4045-9905-093c3474123a,RTR-BRANCH-03.xrnet.net,172.16.39.102,security,2025-05-28T10:28:11.496111,config_audit,Success,"{'commands_executed': ['show running-config', 'show interfaces', 'show version'], 'config_size_bytes': 295}",Implement regular security audits and monitoring
fbb8959a-8a0d-4045-9905-093c3474123a,RTR-BRANCH-03.xrnet.net,172.16.39.102,security,2025-05-28T10:28:11.496111,risk_assessment,Success,"{'checks_performed': ['telnet_enabled', 'weak_passwords', 'unused_accounts', 'insecure_services', 'unsecured_interfaces'], 'issues_found': 0}",Implement regular security audits and monitoring
fbb8959a-8a0d-4045-9905-093c3474123a,RTR-BRANCH-03.xrnet.net,172.16.39.102,security,2025-05-28T10:28:11.496111,reporting,Success,"{'report_type': 'security', 'findings_count': 0, 'recommendations_count': 1}",Implement regular security audits and monitoring
9ab4cdfc-ad61-448d-b59c-9f6bd2eb1c3e,RTR-BRANCH-04.xrnet.net,172.16.39.103,security,2025-05-28T10:28:11.496849,connectivity,Success,"{'method': 'ICMP ping (simulated)', 'response_time_ms': 15.7}",Implement regular security audits and monitoring
9ab4cdfc-ad61-448d-b59c-9f6bd2eb1c3e,RTR-BRANCH-04.xrnet.net,172.16.39.103,security,2025-05-28T10:28:11.496849,authentication,Success,"{'method': 'SSH authentication (simulated)', 'protocol': 'SSH', 'username': 'admin'}",Implement regular security audits and monitoring
9ab4cdfc-ad61-448d-b59c-9f6bd2eb1c3e,RTR-BRANCH-04.xrnet.net,172.16.39.103,security,2025-05-28T10:28:11.496849,config_audit,Success,"{'commands_executed': ['show running-config', 'show interfaces', 'show version'], 'config_size_bytes': 295}",Implement regular security audits and monitoring
9ab4cdfc-ad61-448d-b59c-9f6bd2eb1c3e,RTR-BRANCH-04.xrnet.net,172.16.39.103,security,2025-05-28T10:28:11.496849,risk_assessment,Success,"{'checks_performed': ['telnet_enabled', 'weak_passwords', 'unused_accounts', 'insecure_services', 'unsecured_interfaces'], 'issues_found': 0}",Implement regular security audits and monitoring
9ab4cdfc-ad61-448d-b59c-9f6bd2eb1c3e,RTR-BRANCH-04.xrnet.net,172.16.39.103,security,2025-05-28T10:28:11.496849,reporting,Success,"{'report_type': 'security', 'findings_count': 0, 'recommendations_count': 1}",Implement regular security audits and monitoring
c905bfca-d57c-4336-a300-d45abb687422,RTR-BRANCH-05.xrnet.net,172.16.39.104,security,2025-05-28T10:28:11.497403,connectivity,Success,"{'method': 'ICMP ping (simulated)', 'response_time_ms': 15.7}",Implement regular security audits and monitoring
c905bfca-d57c-4336-a300-d45abb687422,RTR-BRANCH-05.xrnet.net,172.16.39.104,security,2025-05-28T10:28:11.497403,authentication,Success,"{'method': 'SSH authentication (simulated)', 'protocol': 'SSH', 'username': 'admin'}",Implement regular security audits and monitoring
c905bfca-d57c-4336-a300-d45abb687422,RTR-BRANCH-05.xrnet.net,172.16.39.104,security,2025-05-28T10:28:11.497403,config_audit,Success,"{'commands_executed': ['show running-config', 'show interfaces', 'show version'], 'config_size_bytes': 295}",Implement regular security audits and monitoring
c905bfca-d57c-4336-a300-d45abb687422,RTR-BRANCH-05.xrnet.net,172.16.39.104,security,2025-05-28T10:28:11.497403,risk_assessment,Success,"{'checks_performed': ['telnet_enabled', 'weak_passwords', 'unused_accounts', 'insecure_services', 'unsecured_interfaces'], 'issues_found': 0}",Implement regular security audits and monitoring
c905bfca-d57c-4336-a300-d45abb687422,RTR-BRANCH-05.xrnet.net,172.16.39.104,security,2025-05-28T10:28:11.497403,reporting,Success,"{'report_type': 'security', 'findings_count': 0, 'recommendations_count': 1}",Implement regular security audits and monitoring
3c98bec0-dd7c-415a-a4b9-764496148b6a,RTR-BRANCH-06.xrnet.net,172.16.39.105,security,2025-05-28T10:28:11.498085,connectivity,Success,"{'method': 'ICMP ping (simulated)', 'response_time_ms': 15.7}",Implement regular security audits and monitoring
3c98bec0-dd7c-415a-a4b9-764496148b6a,RTR-BRANCH-06.xrnet.net,172.16.39.105,security,2025-05-28T10:28:11.498085,authentication,Success,"{'method': 'SSH authentication (simulated)', 'protocol': 'SSH', 'username': 'admin'}",Implement regular security audits and monitoring
3c98bec0-dd7c-415a-a4b9-764496148b6a,RTR-BRANCH-06.xrnet.net,172.16.39.105,security,2025-05-28T10:28:11.498085,config_audit,Success,"{'commands_executed': ['show running-config', 'show interfaces', 'show version'], 'config_size_bytes': 295}",Implement regular security audits and monitoring
