audit_id,device_hostname,device_ip,audit_type,timestamp,phase,status,details,recommendations
7bfaf069-3666-443a-b9a3-2a5000bcf400,RTR-CORE-01.xrnet.net,172.16.39.100,security,2025-05-28T14:19:28.692274,connectivity,Failed,"{'method': 'ICMP ping (simulated)', 'response_time_ms': None}",
7bfaf069-3666-443a-b9a3-2a5000bcf400,RTR-CORE-01.xrnet.net,172.16.39.100,security,2025-05-28T14:19:28.692274,authentication,Skipped,{},
7bfaf069-3666-443a-b9a3-2a5000bcf400,RTR-CORE-01.xrnet.net,172.16.39.100,security,2025-05-28T14:19:28.692274,config_audit,Skipped,{},
7bfaf069-3666-443a-b9a3-2a5000bcf400,RTR-CORE-01.xrnet.net,172.16.39.100,security,2025-05-28T14:19:28.692274,risk_assessment,Success,"{'checks_performed': ['telnet_enabled', 'weak_passwords', 'unused_accounts', 'insecure_services', 'unsecured_interfaces'], 'issues_found': 0}",
7bfaf069-3666-443a-b9a3-2a5000bcf400,RTR-CORE-01.xrnet.net,172.16.39.100,security,2025-05-28T14:19:28.692274,reporting,Success,"{'report_type': 'security', 'findings_count': 0, 'recommendations_count': 0}",
56fa569e-1ad4-4839-abc3-2cfc6e0a286a,RTR-EDGE-02.xrnet.net,172.16.39.101,security,2025-05-28T14:19:28.692946,connectivity,Success,"{'method': 'ICMP ping (simulated)', 'response_time_ms': 15.7}",Implement regular security audits and monitoring
56fa569e-1ad4-4839-abc3-2cfc6e0a286a,RTR-EDGE-02.xrnet.net,172.16.39.101,security,2025-05-28T14:19:28.692946,authentication,Success,"{'method': 'SSH authentication (simulated)', 'protocol': 'SSH', 'username': 'admin'}",Implement regular security audits and monitoring
56fa569e-1ad4-4839-abc3-2cfc6e0a286a,RTR-EDGE-02.xrnet.net,172.16.39.101,security,2025-05-28T14:19:28.692946,config_audit,Success,"{'commands_executed': ['show running-config', 'show interfaces', 'show version'], 'config_size_bytes': 291}",Implement regular security audits and monitoring
56fa569e-1ad4-4839-abc3-2cfc6e0a286a,RTR-EDGE-02.xrnet.net,172.16.39.101,security,2025-05-28T14:19:28.692946,risk_assessment,Success,"{'checks_performed': ['telnet_enabled', 'weak_passwords', 'unused_accounts', 'insecure_services', 'unsecured_interfaces'], 'issues_found': 0}",Implement regular security audits and monitoring
56fa569e-1ad4-4839-abc3-2cfc6e0a286a,RTR-EDGE-02.xrnet.net,172.16.39.101,security,2025-05-28T14:19:28.692946,reporting,Success,"{'report_type': 'security', 'findings_count': 0, 'recommendations_count': 1}",Implement regular security audits and monitoring
a2f15c34-46bd-40c3-9644-4432dfa598b9,RTR-BRANCH-03.xrnet.net,172.16.39.102,security,2025-05-28T14:19:28.693485,connectivity,Success,"{'method': 'ICMP ping (simulated)', 'response_time_ms': 15.7}",Implement regular security audits and monitoring
a2f15c34-46bd-40c3-9644-4432dfa598b9,RTR-BRANCH-03.xrnet.net,172.16.39.102,security,2025-05-28T14:19:28.693485,authentication,Success,"{'method': 'SSH authentication (simulated)', 'protocol': 'SSH', 'username': 'admin'}",Implement regular security audits and monitoring
a2f15c34-46bd-40c3-9644-4432dfa598b9,RTR-BRANCH-03.xrnet.net,172.16.39.102,security,2025-05-28T14:19:28.693485,config_audit,Success,"{'commands_executed': ['show running-config', 'show interfaces', 'show version'], 'config_size_bytes': 295}",Implement regular security audits and monitoring
a2f15c34-46bd-40c3-9644-4432dfa598b9,RTR-BRANCH-03.xrnet.net,172.16.39.102,security,2025-05-28T14:19:28.693485,risk_assessment,Success,"{'checks_performed': ['telnet_enabled', 'weak_passwords', 'unused_accounts', 'insecure_services', 'unsecured_interfaces'], 'issues_found': 0}",Implement regular security audits and monitoring
a2f15c34-46bd-40c3-9644-4432dfa598b9,RTR-BRANCH-03.xrnet.net,172.16.39.102,security,2025-05-28T14:19:28.693485,reporting,Success,"{'report_type': 'security', 'findings_count': 0, 'recommendations_count': 1}",Implement regular security audits and monitoring
fef72f5b-bed3-4489-8700-6272ba68fcd0,RTR-BRANCH-04.xrnet.net,172.16.39.103,security,2025-05-28T14:19:28.693972,connectivity,Success,"{'method': 'ICMP ping (simulated)', 'response_time_ms': 15.7}",Implement regular security audits and monitoring
